,PM10,SO2,CO,O3,NO2,Max
0,0.3413173652694611,0.3571428571428571,0.2,0.25906735751295334,0.03773584905660377,0.350253807106599
1,0.1377245508982036,0.34285714285714286,0.04761904761904763,0.16580310880829016,0.02830188679245283,0.18274111675126903
2,0.2574850299401198,0.34285714285714286,0.04761904761904763,0.20000000000000004,0.03773584905660377,0.27918781725888325
3,0.23353293413173654,0.34285714285714286,0.10476190476190476,0.43005181347150256,0.05660377358490566,0.4416243654822335
4,0.21556886227544914,0.3571428571428571,0.13333333333333336,0.32642487046632124,0.07547169811320754,0.34010152284263956
5,0.15568862275449102,0.34285714285714286,0.0761904761904762,0.31088082901554404,0.05660377358490566,0.3248730964467005
6,0.11976047904191617,0.34285714285714286,0.08571428571428573,0.32642487046632124,0.03773584905660377,0.34010152284263956
7,0.18562874251497008,0.3714285714285714,0.11428571428571431,0.25906735751295334,0.03773584905660377,0.27411167512690354
8,0.15568862275449102,0.3571428571428571,0.0761904761904762,0.26424870466321243,0.02830188679245283,0.27918781725888325
9,0.281437125748503,0.3571428571428571,0.11428571428571431,0.22797927461139897,0.0660377358490566,0.299492385786802
10,0.22155688622754494,0.3571428571428571,0.09523809523809525,0.22797927461139897,0.05660377358490566,0.24873096446700504
11,0.07784431137724551,0.34285714285714286,0.04761904761904763,0.11398963730569948,0.03773584905660377,0.13197969543147206
12,0.041916167664670656,0.3571428571428571,0.01904761904761905,0.06217616580310881,0.01886792452830189,0.13705583756345177
13,0.053892215568862284,0.3571428571428571,0.01904761904761905,0.06217616580310881,0.01886792452830189,0.13705583756345177
14,0.10179640718562874,0.3571428571428571,0.09523809523809525,0.11917098445595854,0.02830188679245283,0.14720812182741116
15,0.08982035928143711,0.29714285714285715,0.08000000000000002,0.10880829015544043,0.033962264150943396,0.13705583756345177
16,0.047904191616766456,0.3571428571428571,0.01904761904761905,0.11398963730569948,0.01886792452830189,0.13705583756345177
17,0.09580838323353294,0.3571428571428571,0.06666666666666667,0.08808290155440414,0.01886792452830189,0.14213197969543145
18,0.07185628742514971,0.3571428571428571,0.01904761904761905,0.07253886010362694,0.01886792452830189,0.13705583756345177
19,0.07185628742514971,0.3571428571428571,0.01904761904761905,0.08290155440414508,0.01886792452830189,0.13705583756345177
20,0.24550898203592814,0.3714285714285714,0.05714285714285715,0.18134715025906736,0.03773584905660377,0.26903553299492383
21,0.30538922155688625,0.3571428571428571,0.06666666666666667,0.1606217616580311,0.02830188679245283,0.31979695431472077
22,0.1317365269461078,0.3714285714285714,0.028571428571428574,0.15544041450777205,0.02830188679245283,0.17258883248730963
23,0.12574850299401197,0.3714285714285714,0.06857142857142857,0.1295336787564767,0.009433962264150943,0.16751269035532992
24,0.07784431137724551,0.3571428571428571,0.01904761904761905,0.13471502590673576,0.01886792452830189,0.15228426395939085
25,0.08982035928143711,0.3714285714285714,0.028571428571428574,0.13471502590673576,0.02830188679245283,0.15228426395939085
26,0.23353293413173654,0.3714285714285714,0.11428571428571431,0.18652849740932645,0.05660377358490566,0.25888324873096447
27,0.16766467065868262,0.3714285714285714,0.09523809523809525,0.21761658031088085,0.02830188679245283,0.23350253807106597
28,0.12574850299401197,0.3714285714285714,0.10476190476190476,0.13471502590673576,0.0660377358490566,0.16751269035532992
29,0.16167664670658682,0.3714285714285714,0.12380952380952383,0.21761658031088085,0.01886792452830189,0.23350253807106597
30,0.10778443113772454,0.3714285714285714,0.05714285714285715,0.1606217616580311,0.03773584905660377,0.17766497461928932
31,0.15568862275449102,0.3714285714285714,0.08571428571428573,0.18134715025906736,0.04716981132075472,0.1979695431472081
32,0.1377245508982036,0.3714285714285714,0.11428571428571431,0.15544041450777205,0.02830188679245283,0.17766497461928932
33,0.1317365269461078,0.3714285714285714,0.09523809523809525,0.10880829015544043,0.03773584905660377,0.17258883248730963
34,0.10778443113772454,0.3714285714285714,0.009523809523809525,0.08290155440414508,0.01886792452830189,0.15228426395939085
35,0.06586826347305388,0.3714285714285714,0.026666666666666665,0.07253886010362694,0.009433962264150943,0.14213197969543145
36,0.029940119760479042,0.3714285714285714,0.028571428571428574,0.07253886010362694,0.009433962264150943,0.14213197969543145
37,0.11377245508982037,0.3714285714285714,0.05714285714285715,0.13471502590673576,0.02830188679245283,0.15736040609137056
38,0.07784431137724551,0.3857142857142857,0.01904761904761905,0.11398963730569948,0.03773584905660377,0.14720812182741116
39,0.11377245508982037,0.3857142857142857,0.05714285714285715,0.056994818652849735,0.01886792452830189,0.15736040609137056
40,0.059880239520958084,0.3714285714285714,0.06666666666666667,0.11917098445595854,0.01886792452830189,0.14213197969543145
41,0.11976047904191617,0.3857142857142857,0.10476190476190476,0.10880829015544043,0.03773584905660377,0.16243654822335024
42,0.14970059880239522,0.3714285714285714,0.10476190476190476,0.11917098445595854,0.04716981132075472,0.1878172588832487
43,0.18562874251497008,0.3857142857142857,0.09523809523809525,0.1917098445595855,0.04716981132075472,0.2182741116751269
44,0.16167664670658682,0.3857142857142857,0.14285714285714285,0.20207253886010365,0.03773584905660377,0.2182741116751269
45,0.10179640718562874,0.3857142857142857,0.01904761904761905,0.23834196891191714,0.04716981132075472,0.25380710659898476
46,0.08982035928143711,0.3857142857142857,0.04761904761904763,0.1917098445595855,0.04716981132075472,0.2081218274111675
47,0.29341317365269465,0.3857142857142857,0.19047619047619052,0.17098445595854925,0.05660377358490566,0.3096446700507614
48,0.29940119760479045,0.3857142857142857,0.12380952380952383,0.15025906735751296,0.05660377358490566,0.3147208121827411
49,0.39520958083832336,0.3857142857142857,0.2285714285714286,0.11917098445595854,0.02830188679245283,0.3959390862944162
50,0.281437125748503,0.3857142857142857,0.2761904761904762,0.06735751295336788,0.03773584905660377,0.299492385786802
51,0.23353293413173654,0.3857142857142857,0.20952380952380956,0.1761658031088083,0.04716981132075472,0.25888324873096447
52,0.24550898203592814,0.39999999999999997,0.2285714285714286,0.5025906735751295,0.05660377358490566,0.5126903553299492
53,0.25149700598802394,0.3857142857142857,0.1523809523809524,0.5699481865284974,0.0660377358490566,0.5786802030456852
54,0.29940119760479045,0.3857142857142857,0.19047619047619052,0.30569948186528495,0.10377358490566038,0.31979695431472077
55,0.23353293413173654,0.3857142857142857,0.10476190476190476,0.33678756476683935,0.05660377358490566,0.350253807106599
56,0.22155688622754494,0.39999999999999997,0.09523809523809525,0.27979274611398963,0.05660377358490566,0.29441624365482233
57,0.1437125748502994,0.39999999999999997,0.09523809523809525,0.33678756476683935,0.08490566037735849,0.350253807106599
58,0.31137724550898205,0.39999999999999997,0.13333333333333336,0.48704663212435234,0.09433962264150943,0.4974619289340101
59,0.25149700598802394,0.39999999999999997,0.11428571428571431,0.27979274611398963,0.09433962264150943,0.29441624365482233
60,0.31137724550898205,0.41428571428571426,0.16190476190476194,0.3471502590673575,0.05660377358490566,0.36040609137055835
61,0.2874251497005988,0.39999999999999997,0.12380952380952383,0.23316062176165805,0.07547169811320754,0.3045685279187817
62,0.18562874251497008,0.39999999999999997,0.10476190476190476,0.38860103626943004,0.04716981132075472,0.4010152284263959
63,0.2874251497005988,0.41428571428571426,0.17142857142857143,0.29015544041450775,0.10377358490566038,0.3045685279187817
64,0.23952095808383234,0.39999999999999997,0.05714285714285715,0.27979274611398963,0.05660377358490566,0.29441624365482233
65,0.23952095808383234,0.39999999999999997,0.08571428571428573,0.2538860103626943,0.07547169811320754,0.26903553299492383
66,0.16766467065868262,0.41428571428571426,0.08571428571428573,0.40414507772020725,0.09433962264150943,0.416243654822335
67,0.24550898203592814,0.41428571428571426,0.05714285714285715,0.5492227979274612,0.2169811320754717,0.5583756345177665
68,0.38922155688622756,0.41428571428571426,0.18095238095238098,0.3160621761658031,0.16037735849056603,0.3908629441624365
69,0.2874251497005988,0.41428571428571426,0.05714285714285715,0.35751295336787564,0.10377358490566038,0.3705583756345177
70,0.37724550898203596,0.42857142857142855,0.2,0.27461139896373055,0.09433962264150943,0.38071065989847713
71,0.3592814371257485,0.42857142857142855,0.11428571428571431,0.1917098445595855,0.11320754716981132,0.36548223350253806
72,0.3532934131736527,0.42857142857142855,0.05714285714285715,0.16580310880829016,0.07547169811320754,0.36040609137055835
73,0.20958083832335328,0.42857142857142855,0.01904761904761905,0.11917098445595854,0.04716981132075472,0.23857868020304568
74,0.23353293413173654,0.42857142857142855,0.06666666666666667,0.31088082901554404,0.07547169811320754,0.3248730964467005
75,0.49101796407185627,0.42857142857142855,0.18095238095238098,0.3005181347150259,0.20754716981132074,0.47715736040609136
76,0.23952095808383234,0.41428571428571426,0.09523809523809525,0.1917098445595855,0.0660377358490566,0.2639593908629441
77,0.22155688622754494,0.42857142857142855,0.18095238095238098,0.1761658031088083,0.03773584905660377,0.24873096446700504
78,0.09580838323353294,0.41428571428571426,0.04761904761904763,0.09844559585492228,0.02830188679245283,0.15736040609137056
79,0.20359281437125748,0.41428571428571426,0.16190476190476194,0.18652849740932645,0.0660377358490566,0.23350253807106597
80,0.17365269461077845,0.42857142857142855,0.06666666666666667,0.2072538860103627,0.05660377358490566,0.22335025380710657
81,0.2634730538922156,0.41428571428571426,0.18095238095238098,0.15544041450777205,0.09433962264150943,0.2842639593908629
82,0.45508982035928147,0.42857142857142855,0.5428571428571428,0.44041450777202074,0.1320754716981132,0.45177664974619286
83,0.32335329341317365,0.42857142857142855,0.10476190476190476,0.23316062176165805,0.07547169811320754,0.33502538071065985
84,0.32335329341317365,0.42857142857142855,0.3523809523809524,0.2227979274611399,0.04716981132075472,0.33502538071065985
85,0.23952095808383234,0.42857142857142855,0.16190476190476194,0.38341968911917096,0.1792452830188679,0.3959390862944162
86,0.3592814371257485,0.42857142857142855,0.17142857142857143,0.27979274611398963,0.04716981132075472,0.36548223350253806
87,0.2694610778443114,0.42857142857142855,0.1523809523809524,0.24870466321243526,0.07547169811320754,0.2893401015228426
88,0.19760479041916168,0.42857142857142855,0.11428571428571431,0.22797927461139897,0.04716981132075472,0.24365482233502536
89,0.08982035928143711,0.44285714285714284,0.028571428571428574,0.06735751295336788,0.03773584905660377,0.16751269035532992
90,0.21556886227544914,0.42857142857142855,0.08571428571428573,0.38341968911917096,0.04716981132075472,0.3959390862944162
91,0.22754491017964074,0.42857142857142855,0.14285714285714285,0.43523316062176165,0.08490566037735849,0.44670050761421315
92,0.12574850299401197,0.42857142857142855,0.10476190476190476,0.29533678756476683,0.0660377358490566,0.3096446700507614
93,0.20958083832335328,0.42857142857142855,0.16190476190476194,0.46113989637305697,0.07547169811320754,0.47208121827411165
94,0.24550898203592814,0.42857142857142855,0.2666666666666667,0.1917098445595855,0.05660377358490566,0.26903553299492383
95,0.06586826347305388,0.42857142857142855,0.01904761904761905,0.07253886010362694,0.01886792452830189,0.16243654822335024
96,0.09580838323353294,0.42857142857142855,0.028571428571428574,0.10880829015544043,0.01886792452830189,0.16243654822335024
97,0.047904191616766456,0.42857142857142855,0.028571428571428574,0.08290155440414508,0.01886792452830189,0.16243654822335024
98,0.10778443113772454,0.42857142857142855,0.0380952380952381,0.07772020725388601,0.02830188679245283,0.16243654822335024
99,0.2737326941331677,0.4594079173838143,0.12949247495608573,0.23809437840597927,0.10409873603223585,0.3583225092664568
100,0.23952095808383234,0.44285714285714284,0.14285714285714285,0.48186528497409326,0.07547169811320754,0.49238578680203043
101,0.19161676646706588,0.44285714285714284,0.08571428571428573,0.41968911917098445,0.0660377358490566,0.4314720812182741
102,0.18562874251497008,0.44285714285714284,0.05714285714285715,0.41968911917098445,0.09433962264150943,0.4314720812182741
103,0.24550898203592814,0.44285714285714284,0.13333333333333336,0.24352331606217617,0.09433962264150943,0.26903553299492383
104,0.3532934131736527,0.44285714285714284,0.14285714285714285,0.37305699481865284,0.02830188679245283,0.38578680203045684
105,0.31137724550898205,0.44285714285714284,0.24761904761904768,0.35233160621761656,0.04716981132075472,0.36548223350253806
106,0.4251497005988024,0.45714285714285713,0.12380952380952383,0.3005181347150259,0.05660377358490566,0.4213197969543147
107,0.43113772455089827,0.44285714285714284,0.09523809523809525,0.35751295336787564,0.10377358490566038,0.42639593908629436
108,0.29940119760479045,0.44285714285714284,0.11428571428571431,0.47150259067357514,0.14150943396226415,0.482233502538071
109,0.31736526946107785,0.44285714285714284,0.17142857142857143,0.37305699481865284,0.08490566037735849,0.38578680203045684
110,0.30538922155688625,0.44285714285714284,0.1523809523809524,0.23834196891191714,0.07547169811320754,0.31979695431472077
111,0.3532934131736527,0.44285714285714284,0.19047619047619052,0.32124352331606215,0.1509433962264151,0.36040609137055835
112,0.2574850299401198,0.44285714285714284,0.16190476190476194,0.30569948186528495,0.08490566037735849,0.31979695431472077
113,0.3473053892215569,0.45714285714285713,0.0761904761904762,0.23834196891191714,0.11320754716981132,0.35532994923857864
114,0.4850299401197605,0.45714285714285713,0.1523809523809524,0.1761658031088083,0.0660377358490566,0.47208121827411165
115,0.2694610778443114,0.45714285714285713,0.0380952380952381,0.16580310880829016,0.0660377358490566,0.2893401015228426
116,0.32335329341317365,0.45714285714285713,0.31428571428571433,0.30569948186528495,0.08490566037735849,0.33502538071065985
117,0.2634730538922156,0.45714285714285713,0.11428571428571431,0.30569948186528495,0.0660377358490566,0.31979695431472077
118,0.25149700598802394,0.5428571428571428,0.06666666666666667,0.12435233160621763,0.08490566037735849,0.27411167512690354
119,0.30538922155688625,0.5857142857142856,0.08571428571428573,0.45077720207253885,0.08490566037735849,0.4619289340101522
120,0.3353293413173653,0.5857142857142856,0.08571428571428573,0.41968911917098445,0.04716981132075472,0.4314720812182741
121,0.29940119760479045,0.5285714285714286,0.12380952380952383,0.41968911917098445,0.05660377358490566,0.4314720812182741
122,0.14850299401197603,0.5571428571428572,0.16190476190476194,0.11502590673575129,0.07547169811320754,0.2081218274111675
123,0.2574850299401198,0.5714285714285714,0.10476190476190476,0.10777202072538859,0.08490566037735849,0.27918781725888325
124,0.2634730538922156,0.5714285714285714,0.09523809523809525,0.27979274611398963,0.09433962264150943,0.29441624365482233
125,0.21556886227544914,0.5428571428571428,0.09523809523809525,0.09015544041450776,0.07547169811320754,0.24365482233502536
126,0.24550898203592814,0.5428571428571428,0.12380952380952383,0.1896373056994819,0.07547169811320754,0.26903553299492383
127,0.22754491017964074,0.5571428571428572,0.14285714285714285,0.2538860103626943,0.07547169811320754,0.26903553299492383
128,0.3413173652694611,0.5714285714285714,0.14476190476190476,0.2227979274611399,0.12264150943396226,0.350253807106599
129,0.40718562874251496,0.5571428571428572,0.16190476190476194,0.17098445595854925,0.05660377358490566,0.40609137055837563
130,0.4191616766467066,0.6,0.18095238095238098,0.38341968911917096,0.07547169811320754,0.416243654822335
131,0.43113772455089827,0.5714285714285714,0.0761904761904762,0.46113989637305697,0.08490566037735849,0.47208121827411165
132,0.3473053892215569,0.5714285714285714,0.08571428571428573,0.37305699481865284,0.0660377358490566,0.38578680203045684
133,0.3532934131736527,0.5571428571428572,0.10476190476190476,0.32642487046632124,0.08490566037735849,0.36040609137055835
134,0.437125748502994,0.6285714285714286,0.09523809523809525,0.40932642487046633,0.08490566037735849,0.4314720812182741
135,0.45508982035928147,0.6,0.09523809523809525,0.46113989637305697,0.07547169811320754,0.47208121827411165
136,0.5389221556886228,0.6,0.12380952380952383,0.08497409326424869,0.1320754716981132,0.5177664974619289
137,0.38323353293413176,0.5714285714285714,0.05714285714285715,0.35751295336787564,0.05660377358490566,0.38578680203045684
138,0.4251497005988024,0.6,0.12380952380952383,0.37823834196891193,0.07547169811320754,0.4213197969543147
139,0.4730538922155689,0.6,0.05714285714285715,0.41450777202072536,0.08490566037735849,0.4619289340101522
140,0.40718562874251496,0.6285714285714286,0.0761904761904762,0.2694300518134715,0.1320754716981132,0.40609137055837563
141,0.31736526946107785,0.6142857142857142,0.0380952380952381,0.2694300518134715,0.0660377358490566,0.3299492385786802
142,0.3473053892215569,0.6,0.04761904761904763,0.36787564766839376,0.09433962264150943,0.38071065989847713
143,0.4191616766467066,0.6,0.06666666666666667,0.3316062176165803,0.07547169811320754,0.416243654822335
144,0.4970059880239521,0.6,0.04761904761904763,0.32746113989637304,0.05660377358490566,0.482233502538071
145,0.4251497005988024,0.6142857142857142,0.06666666666666667,0.3316062176165803,0.0660377358490566,0.4213197969543147
146,0.5688622754491018,0.6285714285714286,0.18285714285714288,0.48704663212435234,0.16037735849056603,0.5431472081218274
147,0.30538922155688625,0.6285714285714286,0.10476190476190476,0.3005181347150259,0.05660377358490566,0.31979695431472077
148,0.30538922155688625,0.5857142857142856,0.10476190476190476,0.2632124352331606,0.03773584905660377,0.31979695431472077
149,0.29940119760479045,0.6571428571428571,0.1523809523809524,0.2621761658031088,0.0660377358490566,0.3147208121827411
150,0.2634730538922156,0.6142857142857142,0.08571428571428573,0.20414507772020726,0.04716981132075472,0.2842639593908629
151,0.10778443113772454,0.5571428571428572,0.08571428571428573,0.10362694300518134,0.04716981132075472,0.2081218274111675
152,0.2694610778443114,0.5857142857142856,0.19047619047619052,0.32642487046632124,0.07547169811320754,0.34010152284263956
153,0.4131736526946108,0.6142857142857142,0.2,0.24974093264248706,0.07547169811320754,0.4111675126903553
154,0.40718562874251496,0.6428571428571428,0.23809523809523814,0.22383419689119174,0.11320754716981132,0.40609137055837563
155,0.4191616766467066,0.6142857142857142,0.18095238095238098,0.35233160621761656,0.08490566037735849,0.416243654822335
156,0.24550898203592814,0.6,0.13333333333333336,0.3160621761658031,0.11320754716981132,0.3299492385786802
157,0.2874251497005988,0.6571428571428571,0.09523809523809525,0.24352331606217617,0.05660377358490566,0.3045685279187817
158,0.3353293413173653,0.6714285714285714,0.12380952380952383,0.2601036269430052,0.08490566037735849,0.34517766497461927
159,0.3413173652694611,0.6428571428571428,0.13333333333333336,0.12124352331606218,0.09433962264150943,0.350253807106599
160,0.3652694610778443,0.6285714285714286,0.13333333333333336,0.40414507772020725,0.0660377358490566,0.416243654822335
161,0.40718562874251496,0.6285714285714286,0.2,0.2227979274611399,0.09433962264150943,0.40609137055837563
162,0.32934131736526945,0.6428571428571428,0.11428571428571431,0.21243523316062177,0.07547169811320754,0.34010152284263956
163,0.43113772455089827,0.6285714285714286,0.2,0.27979274611398963,0.09433962264150943,0.42639593908629436
164,0.25149700598802394,0.6,0.13333333333333336,0.04145077720207253,0.09433962264150943,0.27411167512690354
165,0.37125748502994016,0.6428571428571428,0.14285714285714285,0.2860103626943005,0.07547169811320754,0.3756345177664974
166,0.37125748502994016,0.6428571428571428,0.16190476190476194,0.28082901554404144,0.04716981132075472,0.3756345177664974
167,0.32934131736526945,0.6571428571428571,0.09523809523809525,0.30569948186528495,0.05660377358490566,0.34010152284263956
168,0.2574850299401198,0.6,0.17142857142857143,0.34196891191709844,0.07547169811320754,0.35532994923857864
169,0.31736526946107785,0.6428571428571428,0.12380952380952383,0.39896373056994816,0.05660377358490566,0.4111675126903553
170,0.32335329341317365,0.6714285714285714,0.10476190476190476,0.47150259067357514,0.0660377358490566,0.482233502538071
171,0.39520958083832336,0.6571428571428571,0.17142857142857143,0.31813471502590673,0.0660377358490566,0.3959390862944162
172,0.4730538922155689,0.6571428571428571,0.2,0.3129533678756477,0.0660377358490566,0.4619289340101522
173,0.5808383233532934,0.6285714285714286,0.21904761904761905,0.35751295336787564,0.04716981132075472,0.5532994923857868
174,0.2874251497005988,0.6285714285714286,0.10476190476190476,0.2704663212435233,0.03773584905660377,0.3045685279187817
175,0.32335329341317365,0.6428571428571428,0.2571428571428572,0.20621761658031088,0.02830188679245283,0.33502538071065985
176,0.059880239520958084,0.6,0.05714285714285715,0.1295336787564767,0.01886792452830189,0.22335025380710657
177,0.047904191616766456,0.6,0.04761904761904763,0.1606217616580311,0.01886792452830189,0.22335025380710657
178,0.2694610778443114,0.6,0.23809523809523814,0.24041450777202075,0.04716981132075472,0.2893401015228426
179,0.17964071856287428,0.6,0.10476190476190476,0.1274611398963731,0.03773584905660377,0.22335025380710657
180,0.09580838323353294,0.6,0.05714285714285715,0.16580310880829016,0.02830188679245283,0.22335025380710657
181,0.17365269461077845,0.6,0.13333333333333336,0.1917098445595855,0.05660377358490566,0.22335025380710657
182,0.25149700598802394,0.6428571428571428,0.0761904761904762,0.18134715025906736,0.03773584905660377,0.27411167512690354
183,0.23353293413173654,0.6285714285714286,0.05714285714285715,0.20207253886010365,0.03773584905660377,0.25888324873096447
184,0.31736526946107785,0.6428571428571428,0.09523809523809525,0.27979274611398963,0.05660377358490566,0.3299492385786802
185,0.3473053892215569,0.6428571428571428,0.09523809523809525,0.35233160621761656,0.03773584905660377,0.36548223350253806
186,0.281437125748503,0.6714285714285714,0.08571428571428573,0.43005181347150256,0.05660377358490566,0.4416243654822335
187,0.4610778443113772,0.6714285714285714,0.16190476190476194,0.33678756476683935,0.0660377358490566,0.45177664974619286
188,0.4850299401197605,0.6571428571428571,0.2761904761904762,0.38860103626943004,0.09433962264150943,0.47208121827411165
189,0.29940119760479045,0.6428571428571428,0.10476190476190476,0.3160621761658031,0.04716981132075472,0.3299492385786802
190,0.20359281437125748,0.6428571428571428,0.10476190476190476,0.30569948186528495,0.08490566037735849,0.31979695431472077
191,0.29341317365269465,0.6857142857142857,0.1523809523809524,0.1005181347150259,0.1320754716981132,0.3096446700507614
192,0.24550898203592814,0.6857142857142857,0.08571428571428573,0.3471502590673575,0.07547169811320754,0.36040609137055835
193,0.2694610778443114,0.6857142857142857,0.13333333333333336,0.21968911917098446,0.07547169811320754,0.2893401015228426
194,0.39520958083832336,0.7,0.18095238095238098,0.39378238341968913,0.08490566037735849,0.40609137055837563
